"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"255","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","434","12","ClassNamingConventions","The inner class name 'upsertMetadata_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"256","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","436","26","FieldNamingConventions","The instance field name 'metadata_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"257","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","437","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"258","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","438","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"259","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","444","12","ClassNamingConventions","The inner class name 'renameMetadata_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"260","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","445","23","FieldNamingConventions","The instance field name 'type_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"261","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","448","26","FieldNamingConventions","The instance field name 'type_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"262","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","449","26","FieldNamingConventions","The instance field name 'oldFullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"263","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","450","26","FieldNamingConventions","The instance field name 'newFullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"264","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","451","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"265","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","452","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"266","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","461","26","FieldNamingConventions","The instance field name 'fullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"267","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","463","26","FieldNamingConventions","The instance field name 'content_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"268","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","467","26","FieldNamingConventions","The instance field name 'apiVersion_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"269","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","468","26","FieldNamingConventions","The instance field name 'packageVersions_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"270","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","469","26","FieldNamingConventions","The instance field name 'status_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"271","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","470","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"272","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","471","26","FieldNamingConventions","The instance field name 'type_att_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"273","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","472","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"274","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","488","26","FieldNamingConventions","The instance field name 'category_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"275","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","489","26","FieldNamingConventions","The instance field name 'level_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"276","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","490","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"277","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","491","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"278","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","500","26","FieldNamingConventions","The instance field name 'categories_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"279","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","501","26","FieldNamingConventions","The instance field name 'debugLevel_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"280","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","502","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"281","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","503","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"282","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","509","12","ClassNamingConventions","The inner class name 'describeMetadata_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"283","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","511","26","FieldNamingConventions","The instance field name 'asOfVersion_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"284","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","512","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"285","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","513","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"286","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","525","23","FieldNamingConventions","The instance field name 'time_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"287","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","526","26","FieldNamingConventions","The instance field name 'id_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"288","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","527","26","FieldNamingConventions","The instance field name 'methodName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"289","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","528","26","FieldNamingConventions","The instance field name 'name_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"290","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","529","26","FieldNamingConventions","The instance field name 'namespace_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"291","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","530","26","FieldNamingConventions","The instance field name 'seeAllData_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"292","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","531","26","FieldNamingConventions","The instance field name 'time_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"293","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","532","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"294","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","533","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"295","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","541","23","FieldNamingConventions","The instance field name 'type_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"296","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","542","26","FieldNamingConventions","The instance field name 'folder_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"297","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","543","26","FieldNamingConventions","The instance field name 'type_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"298","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","544","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"299","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","545","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"300","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","551","12","ClassNamingConventions","The inner class name 'createMetadataResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"301","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","553","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"302","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","554","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"303","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","555","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
