"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"255","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","577","26","FieldNamingConventions","The instance field name 'name_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"256","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","578","26","FieldNamingConventions","The instance field name 'namespace_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"257","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","579","26","FieldNamingConventions","The instance field name 'numLocations_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"258","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","580","26","FieldNamingConventions","The instance field name 'numLocationsNotCovered_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"259","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","581","26","FieldNamingConventions","The instance field name 'soqlInfo_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"260","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","582","26","FieldNamingConventions","The instance field name 'soslInfo_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"261","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","583","26","FieldNamingConventions","The instance field name 'type_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"262","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","584","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"263","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","585","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"264","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","591","12","ClassNamingConventions","The inner class name 'updateMetadataResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"265","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","593","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"266","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","594","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"267","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","595","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"268","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","601","12","ClassNamingConventions","The inner class name 'deleteMetadata_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"269","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","602","23","FieldNamingConventions","The instance field name 'type_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"270","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","604","26","FieldNamingConventions","The instance field name 'type_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"271","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","605","26","FieldNamingConventions","The instance field name 'fullNames_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"272","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","606","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"273","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","607","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"274","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","618","26","FieldNamingConventions","The instance field name 'id_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"275","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","619","26","FieldNamingConventions","The instance field name 'message_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"276","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","620","26","FieldNamingConventions","The instance field name 'name_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"277","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","621","26","FieldNamingConventions","The instance field name 'namespace_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"278","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","622","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"279","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","623","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"280","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","633","9","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"281","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","643","9","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"282","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","651","26","FieldNamingConventions","The instance field name 'records_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"283","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","652","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"284","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","653","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"285","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","657","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"286","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","663","12","ClassNamingConventions","The inner class name 'readApexClassResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"287","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","665","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"288","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","666","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"289","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","667","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"290","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","671","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"291","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","679","26","FieldNamingConventions","The instance field name 'records_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"292","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","680","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"293","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","681","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"294","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","685","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"295","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","691","12","ClassNamingConventions","The inner class name 'readApexTriggerResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"296","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","693","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"297","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","694","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"298","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","695","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"299","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","699","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"300","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","707","26","FieldNamingConventions","The instance field name 'records_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"301","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","708","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"302","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","709","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"303","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","713","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"304","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","719","12","ClassNamingConventions","The inner class name 'readPackageResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
